계약날짜,강남구,강동구,강북구,강서구,관악구,광진구,구로구,금천구,노원구,도봉구,동대문,동작구,마포구,서대문,서초구,성동구,성북구,송파구,양천구,영등포,용산구,은평구,종로구,중구 ,중랑구,합계
20190328,19.0,2.0,2.0,6.0,1.0,3.0,5.0,3.0,13.0,4.0,4.0,4.0,1.0,6.0,3.0,4.0,1.0,9.0,2.0,0.0,2.0,4.0,1.0,1.0,3.0,103.0
20190329,5.0,3.0,6.0,4.0,7.0,0.0,5.0,1.0,7.0,7.0,2.0,2.0,5.0,3.0,5.0,0.0,1.0,9.0,3.0,2.0,1.0,3.0,0.0,0.0,1.0,82.0
20190330,9.0,5.0,4.0,4.0,3.0,2.0,9.0,6.0,14.0,7.0,3.0,2.0,6.0,7.0,3.0,2.0,4.0,16.0,10.0,3.0,4.0,5.0,1.0,1.0,9.0,139.0
20190331,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,22.0
20190401,4.0,2.0,2.0,4.0,4.0,3.0,3.0,5.0,6.0,9.0,1.0,1.0,4.0,5.0,5.0,1.0,3.0,11.0,8.0,5.0,2.0,6.0,2.0,0.0,4.0,100.0
20190402,1.0,9.0,1.0,6.0,4.0,1.0,4.0,0.0,5.0,9.0,2.0,8.0,3.0,1.0,3.0,1.0,3.0,11.0,5.0,1.0,1.0,6.0,1.0,1.0,2.0,89.0
20190403,6.0,1.0,0.0,2.0,1.0,4.0,9.0,2.0,17.0,7.0,2.0,1.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,2.0,2.0,3.0,1.0,2.0,3.0,96.0
20190404,5.0,3.0,2.0,5.0,1.0,3.0,7.0,2.0,4.0,5.0,4.0,1.0,2.0,1.0,3.0,8.0,11.0,11.0,2.0,3.0,3.0,7.0,1.0,2.0,5.0,101.0
20190405,13.0,5.0,4.0,4.0,1.0,2.0,4.0,4.0,7.0,6.0,5.0,5.0,1.0,4.0,1.0,7.0,4.0,7.0,7.0,5.0,4.0,3.0,1.0,1.0,4.0,109.0
20190406,7.0,2.0,0.0,2.0,5.0,4.0,4.0,4.0,13.0,7.0,6.0,1.0,6.0,2.0,3.0,1.0,3.0,15.0,4.0,3.0,1.0,4.0,1.0,5.0,2.0,105.0
20190407,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,1.0,1.0,0.0,26.0
20190408,5.0,7.0,3.0,3.0,2.0,5.0,3.0,3.0,14.0,7.0,2.0,2.0,5.0,1.0,4.0,5.0,5.0,14.0,10.0,5.0,2.0,2.0,1.0,1.0,5.0,116.0
20190409,6.0,3.0,2.0,7.0,3.0,1.0,5.0,4.0,6.0,3.0,2.0,3.0,2.0,3.0,5.0,2.0,2.0,6.0,12.0,3.0,3.0,5.0,0.0,1.0,3.0,92.0
20190410,5.0,7.0,0.0,2.0,4.0,2.0,7.0,3.0,14.0,5.0,4.0,1.0,5.0,4.0,3.0,5.0,8.0,9.0,6.0,3.0,4.0,7.0,1.0,0.0,5.0,114.0
20190411,11.0,2.0,3.0,7.0,4.0,1.0,6.0,4.0,6.0,1.0,1.0,4.0,3.0,1.0,4.0,3.0,3.0,6.0,4.0,5.0,0.0,8.0,1.0,2.0,3.0,93.0
20190412,6.0,8.0,3.0,5.0,4.0,3.0,2.0,1.0,12.0,3.0,4.0,2.0,2.0,3.0,8.0,4.0,3.0,7.0,1.0,2.0,3.0,4.0,1.0,1.0,3.0,95.0
20190413,8.0,7.0,3.0,8.0,5.0,7.0,7.0,4.0,21.0,0.0,3.0,9.0,7.0,5.0,4.0,4.0,5.0,18.0,4.0,4.0,2.0,3.0,2.0,3.0,9.0,152.0
20190414,3.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,22.0
20190415,7.0,10.0,2.0,10.0,6.0,3.0,44.0,6.0,25.0,9.0,5.0,7.0,5.0,3.0,4.0,2.0,5.0,11.0,8.0,6.0,1.0,7.0,0.0,4.0,5.0,195.0
20190416,9.0,6.0,1.0,6.0,1.0,1.0,3.0,0.0,9.0,7.0,7.0,0.0,3.0,3.0,4.0,2.0,4.0,8.0,3.0,2.0,6.0,3.0,1.0,1.0,4.0,94.0
20190417,14.0,5.0,3.0,5.0,3.0,5.0,3.0,6.0,2.0,4.0,2.0,1.0,2.0,4.0,7.0,1.0,2.0,11.0,4.0,5.0,6.0,6.0,0.0,1.0,3.0,105.0
20190418,9.0,6.0,2.0,1.0,1.0,1.0,3.0,3.0,12.0,3.0,2.0,0.0,3.0,2.0,4.0,2.0,2.0,5.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,75.0
20190419,10.0,4.0,3.0,6.0,3.0,3.0,2.0,0.0,9.0,2.0,4.0,1.0,2.0,6.0,5.0,2.0,2.0,10.0,8.0,7.0,1.0,2.0,3.0,2.0,5.0,102.0
20190420,17.0,9.0,2.0,7.0,7.0,5.0,4.0,8.0,10.0,3.0,3.0,8.0,5.0,3.0,3.0,5.0,10.0,18.0,11.0,4.0,5.0,3.0,0.0,1.0,11.0,162.0
20190421,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,3.0,25.0
20190422,7.0,5.0,0.0,4.0,3.0,2.0,7.0,0.0,12.0,3.0,6.0,0.0,2.0,3.0,1.0,4.0,5.0,11.0,5.0,4.0,1.0,2.0,2.0,2.0,3.0,94.0
20190423,5.0,11.0,1.0,5.0,3.0,3.0,3.0,4.0,6.0,1.0,5.0,4.0,0.0,2.0,9.0,2.0,1.0,16.0,5.0,6.0,3.0,3.0,1.0,1.0,8.0,108.0
20190424,10.0,8.0,0.0,5.0,5.0,2.0,6.0,4.0,12.0,3.0,5.0,6.0,4.0,3.0,7.0,9.0,7.0,13.0,9.0,7.0,2.0,7.0,0.0,1.0,2.0,137.0
20190425,5.0,4.0,4.0,2.0,3.0,2.0,5.0,0.0,11.0,7.0,5.0,2.0,0.0,3.0,4.0,2.0,4.0,7.0,9.0,7.0,2.0,4.0,0.0,0.0,2.0,94.0
20190426,11.0,4.0,7.0,7.0,5.0,3.0,5.0,1.0,11.0,4.0,3.0,6.0,3.0,5.0,5.0,5.0,3.0,10.0,4.0,7.0,3.0,1.0,1.0,2.0,6.0,122.0
20190427,11.0,7.0,1.0,10.0,3.0,5.0,6.0,5.0,13.0,2.0,3.0,4.0,5.0,3.0,5.0,8.0,2.0,21.0,9.0,7.0,5.0,6.0,0.0,1.0,4.0,146.0
20190428,4.0,4.0,0.0,1.0,3.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,2.0,2.0,2.0,0.0,4.0,0.0,2.0,2.0,44.0
20190429,19.0,9.0,2.0,7.0,1.0,2.0,4.0,3.0,9.0,5.0,3.0,4.0,6.0,2.0,6.0,0.0,3.0,9.0,5.0,6.0,5.0,0.0,1.0,2.0,2.0,115.0
20190430,12.0,8.0,2.0,5.0,1.0,1.0,5.0,1.0,11.0,6.0,2.0,3.0,2.0,4.0,14.0,6.0,7.0,9.0,7.0,5.0,2.0,4.0,2.0,1.0,3.0,123.0
20190501,11.0,6.0,3.0,12.0,6.0,3.0,9.0,3.0,18.0,8.0,4.0,5.0,5.0,8.0,5.0,5.0,7.0,20.0,11.0,5.0,2.0,4.0,0.0,5.0,4.0,169.0
20190502,7.0,1.0,3.0,9.0,4.0,2.0,5.0,7.0,13.0,5.0,2.0,2.0,9.0,3.0,8.0,4.0,4.0,7.0,11.0,9.0,2.0,5.0,0.0,0.0,2.0,124.0
20190503,9.0,10.0,7.0,6.0,7.0,2.0,9.0,4.0,9.0,2.0,3.0,2.0,6.0,3.0,12.0,1.0,3.0,15.0,8.0,6.0,6.0,2.0,2.0,5.0,1.0,140.0
20190504,13.0,10.0,3.0,2.0,4.0,3.0,3.0,6.0,11.0,9.0,3.0,4.0,9.0,3.0,4.0,10.0,4.0,24.0,8.0,5.0,2.0,7.0,0.0,5.0,4.0,156.0
20190505,0.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,16.0
20190506,14.0,7.0,5.0,5.0,2.0,4.0,6.0,1.0,11.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,7.0,12.0,5.0,6.0,0.0,2.0,0.0,0.0,2.0,110.0
20190507,20.0,14.0,2.0,11.0,6.0,8.0,3.0,0.0,9.0,2.0,4.0,3.0,3.0,2.0,7.0,5.0,7.0,10.0,9.0,7.0,5.0,3.0,3.0,1.0,1.0,145.0
20190508,14.0,9.0,2.0,2.0,3.0,2.0,7.0,4.0,10.0,4.0,5.0,7.0,1.0,3.0,8.0,2.0,3.0,8.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,113.0
20190509,16.0,12.0,0.0,6.0,5.0,0.0,5.0,2.0,11.0,5.0,6.0,3.0,3.0,3.0,8.0,8.0,2.0,3.0,9.0,3.0,4.0,4.0,1.0,4.0,5.0,128.0
20190510,13.0,6.0,3.0,8.0,5.0,3.0,2.0,3.0,13.0,5.0,4.0,4.0,3.0,6.0,11.0,7.0,7.0,13.0,10.0,9.0,3.0,3.0,8.0,4.0,7.0,160.0
20190511,12.0,15.0,4.0,5.0,6.0,5.0,8.0,4.0,12.0,0.0,4.0,5.0,9.0,10.0,14.0,10.0,15.0,20.0,11.0,10.0,2.0,10.0,1.0,2.0,5.0,199.0
20190512,4.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,32.0
20190513,8.0,3.0,4.0,6.0,6.0,5.0,5.0,5.0,10.0,7.0,4.0,7.0,7.0,4.0,6.0,4.0,3.0,17.0,8.0,8.0,4.0,2.0,2.0,4.0,4.0,143.0
20190514,14.0,7.0,0.0,4.0,3.0,3.0,5.0,0.0,13.0,6.0,5.0,3.0,2.0,3.0,11.0,8.0,2.0,10.0,8.0,4.0,7.0,5.0,1.0,2.0,2.0,128.0
20190515,13.0,9.0,4.0,6.0,51.0,2.0,6.0,2.0,14.0,4.0,2.0,5.0,3.0,2.0,11.0,4.0,6.0,17.0,6.0,8.0,4.0,8.0,2.0,1.0,3.0,193.0
20190516,17.0,4.0,2.0,4.0,1.0,4.0,7.0,2.0,18.0,5.0,6.0,1.0,7.0,7.0,7.0,6.0,6.0,15.0,7.0,10.0,4.0,2.0,2.0,2.0,2.0,148.0
20190517,12.0,6.0,2.0,11.0,5.0,4.0,3.0,9.0,18.0,12.0,1.0,4.0,1.0,5.0,13.0,7.0,5.0,18.0,14.0,8.0,8.0,6.0,0.0,0.0,4.0,176.0
20190518,27.0,10.0,3.0,6.0,5.0,7.0,12.0,3.0,21.0,7.0,6.0,8.0,14.0,4.0,18.0,5.0,6.0,18.0,14.0,5.0,1.0,8.0,3.0,2.0,5.0,218.0
20190519,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0
20190520,16.0,4.0,3.0,9.0,4.0,3.0,9.0,4.0,8.0,8.0,3.0,3.0,4.0,5.0,9.0,6.0,7.0,15.0,6.0,8.0,2.0,1.0,2.0,1.0,7.0,147.0
20190521,9.0,6.0,4.0,9.0,7.0,5.0,1.0,4.0,26.0,7.0,9.0,5.0,3.0,3.0,9.0,6.0,6.0,15.0,6.0,6.0,4.0,1.0,3.0,3.0,4.0,161.0
20190522,9.0,4.0,2.0,7.0,7.0,4.0,3.0,4.0,17.0,5.0,5.0,2.0,5.0,3.0,10.0,7.0,8.0,11.0,5.0,7.0,6.0,4.0,2.0,3.0,3.0,143.0
20190523,12.0,11.0,1.0,7.0,6.0,4.0,6.0,3.0,15.0,7.0,4.0,5.0,5.0,2.0,3.0,3.0,2.0,18.0,6.0,6.0,3.0,3.0,1.0,2.0,6.0,141.0
20190524,13.0,7.0,1.0,8.0,4.0,5.0,5.0,3.0,15.0,7.0,5.0,2.0,3.0,9.0,8.0,5.0,5.0,20.0,12.0,7.0,4.0,3.0,2.0,2.0,4.0,159.0
20190525,17.0,17.0,2.0,11.0,3.0,7.0,10.0,3.0,30.0,3.0,9.0,11.0,6.0,6.0,19.0,8.0,11.0,30.0,17.0,13.0,7.0,2.0,2.0,3.0,3.0,250.0
20190526,9.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,37.0
20190527,18.0,8.0,6.0,9.0,3.0,4.0,3.0,3.0,20.0,4.0,3.0,5.0,4.0,7.0,10.0,5.0,1.0,15.0,9.0,13.0,2.0,5.0,2.0,3.0,3.0,165.0
20190528,12.0,9.0,3.0,8.0,3.0,4.0,3.0,9.0,17.0,9.0,4.0,4.0,5.0,2.0,11.0,5.0,5.0,25.0,14.0,4.0,7.0,1.0,1.0,0.0,11.0,176.0
20190529,15.0,13.0,2.0,10.0,5.0,0.0,6.0,3.0,21.0,5.0,5.0,4.0,6.0,7.0,10.0,4.0,6.0,12.0,15.0,5.0,3.0,0.0,2.0,0.0,7.0,166.0
20190530,21.0,2.0,5.0,6.0,4.0,3.0,8.0,1.0,22.0,5.0,7.0,7.0,4.0,7.0,10.0,7.0,3.0,13.0,13.0,9.0,3.0,2.0,3.0,2.0,6.0,173.0
20190531,12.0,4.0,0.0,7.0,1.0,2.0,7.0,3.0,23.0,7.0,2.0,7.0,6.0,9.0,12.0,5.0,7.0,22.0,15.0,9.0,3.0,0.0,2.0,1.0,4.0,170.0
20190601,26.0,8.0,3.0,8.0,12.0,7.0,6.0,0.0,31.0,11.0,6.0,11.0,12.0,5.0,8.0,10.0,8.0,29.0,21.0,9.0,8.0,9.0,4.0,2.0,2.0,256.0
20190602,4.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,6.0,4.0,3.0,1.0,4.0,2.0,4.0,3.0,2.0,0.0,0.0,1.0,52.0
20190603,13.0,5.0,3.0,8.0,8.0,8.0,5.0,2.0,22.0,7.0,10.0,6.0,5.0,1.0,11.0,3.0,9.0,23.0,17.0,8.0,1.0,5.0,2.0,2.0,6.0,190.0
20190604,24.0,2.0,2.0,12.0,1.0,3.0,13.0,3.0,11.0,10.0,6.0,7.0,4.0,4.0,6.0,4.0,4.0,21.0,13.0,8.0,4.0,2.0,0.0,1.0,6.0,171.0
20190605,11.0,8.0,4.0,5.0,5.0,3.0,7.0,4.0,11.0,11.0,4.0,5.0,1.0,2.0,12.0,9.0,9.0,14.0,11.0,7.0,2.0,2.0,0.0,0.0,6.0,153.0
20190606,22.0,13.0,3.0,11.0,6.0,5.0,4.0,5.0,24.0,8.0,9.0,6.0,8.0,12.0,12.0,2.0,6.0,20.0,7.0,18.0,5.0,5.0,2.0,2.0,7.0,222.0
20190607,17.0,8.0,7.0,6.0,6.0,5.0,5.0,1.0,27.0,9.0,5.0,6.0,4.0,3.0,8.0,6.0,6.0,11.0,13.0,61.0,2.0,8.0,3.0,3.0,4.0,234.0
20190608,11.0,11.0,4.0,23.0,4.0,8.0,4.0,6.0,26.0,3.0,2.0,8.0,14.0,13.0,9.0,14.0,6.0,24.0,6.0,10.0,2.0,1.0,1.0,1.0,5.0,216.0
20190609,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0,6.0,3.0,3.0,3.0,0.0,5.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,0.0,48.0
20190610,15.0,7.0,2.0,15.0,2.0,3.0,12.0,3.0,27.0,6.0,6.0,8.0,5.0,3.0,10.0,9.0,9.0,13.0,12.0,14.0,4.0,6.0,2.0,2.0,8.0,203.0
20190611,13.0,6.0,3.0,8.0,3.0,9.0,9.0,4.0,14.0,7.0,4.0,7.0,11.0,6.0,7.0,3.0,10.0,10.0,8.0,6.0,1.0,9.0,2.0,2.0,3.0,165.0
20190612,11.0,7.0,4.0,11.0,3.0,2.0,6.0,2.0,22.0,2.0,8.0,4.0,8.0,8.0,8.0,2.0,9.0,19.0,10.0,8.0,7.0,6.0,2.0,1.0,8.0,178.0
20190613,17.0,6.0,3.0,6.0,5.0,3.0,7.0,1.0,14.0,10.0,7.0,4.0,5.0,1.0,8.0,8.0,2.0,17.0,13.0,7.0,3.0,0.0,4.0,3.0,7.0,161.0
20190614,11.0,8.0,3.0,12.0,6.0,4.0,65.0,2.0,27.0,10.0,6.0,1.0,13.0,8.0,7.0,9.0,8.0,30.0,15.0,7.0,5.0,6.0,3.0,6.0,6.0,278.0
20190615,35.0,20.0,3.0,9.0,13.0,13.0,7.0,4.0,38.0,11.0,9.0,6.0,7.0,10.0,14.0,27.0,20.0,41.0,16.0,9.0,10.0,1.0,1.0,3.0,8.0,335.0
20190616,5.0,6.0,0.0,2.0,0.0,3.0,4.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,7.0,1.0,5.0,2.0,5.0,3.0,1.0,1.0,0.0,2.0,1.0,59.0
20190617,29.0,10.0,4.0,13.0,7.0,8.0,8.0,2.0,27.0,16.0,5.0,12.0,14.0,4.0,19.0,7.0,11.0,30.0,9.0,6.0,8.0,6.0,3.0,3.0,7.0,268.0
20190618,28.0,14.0,4.0,7.0,10.0,6.0,13.0,7.0,30.0,25.0,11.0,10.0,12.0,5.0,9.0,18.0,10.0,29.0,22.0,97.0,12.0,6.0,1.0,4.0,4.0,394.0
20190619,21.0,6.0,4.0,10.0,4.0,4.0,5.0,4.0,24.0,20.0,8.0,4.0,10.0,3.0,17.0,13.0,10.0,50.0,18.0,5.0,11.0,3.0,2.0,1.0,4.0,261.0
20190620,25.0,14.0,0.0,8.0,8.0,3.0,6.0,1.0,22.0,11.0,6.0,9.0,7.0,3.0,12.0,7.0,3.0,30.0,16.0,17.0,5.0,3.0,1.0,4.0,6.0,227.0
20190621,23.0,15.0,0.0,12.0,3.0,6.0,8.0,3.0,25.0,13.0,4.0,7.0,9.0,5.0,18.0,13.0,9.0,28.0,16.0,9.0,8.0,8.0,0.0,5.0,8.0,255.0
20190622,34.0,30.0,3.0,16.0,9.0,19.0,14.0,3.0,50.0,13.0,9.0,17.0,22.0,21.0,18.0,21.0,16.0,59.0,38.0,20.0,10.0,10.0,1.0,10.0,8.0,471.0
20190623,10.0,5.0,1.0,2.0,0.0,0.0,3.0,3.0,6.0,0.0,5.0,2.0,4.0,8.0,6.0,5.0,3.0,7.0,6.0,0.0,1.0,3.0,1.0,3.0,2.0,86.0
20190624,40.0,18.0,7.0,14.0,12.0,12.0,14.0,4.0,34.0,12.0,7.0,10.0,11.0,10.0,19.0,6.0,18.0,35.0,19.0,8.0,7.0,7.0,4.0,3.0,6.0,337.0
20190625,23.0,15.0,3.0,12.0,9.0,7.0,13.0,13.0,29.0,10.0,11.0,9.0,13.0,6.0,15.0,9.0,12.0,32.0,16.0,8.0,11.0,3.0,0.0,2.0,9.0,290.0
20190626,21.0,16.0,1.0,10.0,10.0,9.0,8.0,5.0,24.0,10.0,5.0,10.0,10.0,2.0,9.0,11.0,11.0,36.0,13.0,13.0,5.0,3.0,1.0,0.0,5.0,248.0
20190627,31.0,13.0,3.0,11.0,11.0,9.0,9.0,3.0,30.0,10.0,7.0,13.0,8.0,4.0,12.0,6.0,5.0,33.0,16.0,11.0,8.0,5.0,1.0,2.0,8.0,269.0
20190628,24.0,16.0,3.0,13.0,5.0,10.0,14.0,0.0,19.0,13.0,10.0,7.0,12.0,8.0,22.0,14.0,6.0,34.0,20.0,21.0,7.0,3.0,0.0,2.0,8.0,291.0
20190629,40.0,25.0,9.0,24.0,14.0,17.0,21.0,9.0,48.0,27.0,18.0,24.0,23.0,18.0,32.0,26.0,30.0,44.0,20.0,19.0,13.0,14.0,0.0,6.0,5.0,526.0
20190630,8.0,1.0,0.0,7.0,4.0,2.0,3.0,0.0,7.0,1.0,3.0,7.0,3.0,7.0,6.0,2.0,4.0,5.0,5.0,0.0,1.0,5.0,0.0,2.0,3.0,86.0
20190701,24.0,15.0,7.0,8.0,2.0,6.0,11.0,5.0,30.0,18.0,8.0,5.0,13.0,11.0,17.0,15.0,12.0,38.0,20.0,18.0,6.0,7.0,1.0,4.0,11.0,312.0
20190702,26.0,13.0,5.0,18.0,7.0,10.0,9.0,13.0,46.0,10.0,6.0,6.0,9.0,3.0,18.0,27.0,15.0,25.0,22.0,9.0,7.0,8.0,3.0,5.0,8.0,328.0
20190703,23.0,8.0,3.0,9.0,13.0,15.0,9.0,3.0,31.0,7.0,11.0,7.0,14.0,6.0,21.0,19.0,10.0,27.0,13.0,9.0,5.0,1.0,4.0,0.0,7.0,275.0
20190704,19.0,19.0,4.0,8.0,9.0,6.0,8.0,6.0,35.0,8.0,10.0,4.0,9.0,11.0,13.0,13.0,10.0,23.0,12.0,14.0,2.0,5.0,2.0,4.0,2.0,256.0
20190705,19.0,20.0,5.0,28.0,6.0,8.0,14.0,3.0,30.0,10.0,16.0,12.0,14.0,9.0,18.0,10.0,16.0,25.0,15.0,16.0,5.0,8.0,1.0,6.0,6.0,320.0
20190706,42.0,44.0,7.0,6.0,8.0,14.0,16.0,7.0,51.0,25.0,14.0,23.0,36.0,14.0,32.0,28.0,19.0,59.0,25.0,17.0,12.0,9.0,0.0,6.0,16.0,530.0
20190707,7.0,5.0,0.0,4.0,1.0,1.0,6.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,6.0,7.0,2.0,6.0,3.0,6.0,1.0,1.0,1.0,0.0,2.0,72.0
20190708,25.0,17.0,12.0,16.0,7.0,9.0,8.0,10.0,27.0,21.0,15.0,14.0,15.0,10.0,18.0,16.0,16.0,32.0,20.0,13.0,7.0,8.0,3.0,4.0,15.0,358.0
20190709,28.0,11.0,2.0,6.0,3.0,5.0,7.0,2.0,30.0,10.0,7.0,5.0,15.0,6.0,10.0,14.0,8.0,33.0,17.0,13.0,4.0,7.0,3.0,4.0,11.0,261.0
20190710,31.0,11.0,4.0,11.0,5.0,6.0,11.0,6.0,29.0,10.0,7.0,12.0,11.0,11.0,21.0,10.0,12.0,24.0,11.0,13.0,4.0,7.0,0.0,3.0,3.0,273.0
20190711,32.0,15.0,7.0,10.0,5.0,9.0,9.0,2.0,38.0,7.0,6.0,13.0,14.0,10.0,15.0,16.0,14.0,23.0,9.0,7.0,8.0,8.0,3.0,6.0,6.0,292.0
20190712,25.0,14.0,5.0,17.0,13.0,8.0,20.0,4.0,24.0,11.0,14.0,15.0,10.0,8.0,18.0,14.0,15.0,23.0,18.0,15.0,3.0,10.0,4.0,5.0,8.0,321.0
20190713,39.0,24.0,8.0,22.0,18.0,13.0,17.0,11.0,51.0,5.0,14.0,23.0,22.0,19.0,20.0,23.0,34.0,48.0,21.0,16.0,8.0,11.0,5.0,4.0,11.0,487.0
20190714,11.0,2.0,0.0,1.0,1.0,1.0,5.0,3.0,5.0,0.0,3.0,6.0,1.0,3.0,6.0,3.0,8.0,3.0,2.0,5.0,2.0,2.0,1.0,0.0,2.0,76.0
20190715,28.0,12.0,9.0,12.0,5.0,9.0,22.0,5.0,33.0,8.0,9.0,14.0,10.0,17.0,18.0,14.0,22.0,22.0,15.0,8.0,6.0,8.0,4.0,4.0,9.0,323.0
20190716,16.0,15.0,3.0,8.0,6.0,11.0,12.0,4.0,25.0,11.0,3.0,12.0,15.0,9.0,10.0,17.0,13.0,27.0,8.0,7.0,8.0,5.0,0.0,5.0,8.0,258.0
20190717,13.0,9.0,5.0,12.0,9.0,4.0,8.0,5.0,24.0,6.0,7.0,17.0,8.0,10.0,16.0,12.0,11.0,15.0,11.0,10.0,12.0,8.0,2.0,1.0,10.0,245.0
20190718,15.0,19.0,2.0,10.0,11.0,5.0,16.0,3.0,20.0,15.0,8.0,4.0,12.0,9.0,14.0,5.0,10.0,9.0,4.0,8.0,4.0,1.0,1.0,4.0,6.0,215.0
20190719,20.0,14.0,2.0,16.0,5.0,6.0,14.0,5.0,25.0,8.0,12.0,15.0,13.0,10.0,22.0,13.0,13.0,14.0,13.0,12.0,5.0,9.0,1.0,2.0,14.0,283.0
20190720,31.0,30.0,7.0,11.0,20.0,9.0,14.0,5.0,42.0,15.0,15.0,28.0,19.0,15.0,30.0,33.0,30.0,31.0,26.0,13.0,9.0,7.0,3.0,4.0,10.0,457.0
20190721,8.0,7.0,1.0,2.0,1.0,4.0,0.0,4.0,4.0,1.0,4.0,4.0,7.0,5.0,0.0,6.0,7.0,5.0,5.0,6.0,3.0,6.0,1.0,1.0,2.0,94.0
20190722,18.0,17.0,7.0,16.0,8.0,3.0,19.0,5.0,29.0,12.0,9.0,8.0,10.0,6.0,20.0,17.0,12.0,15.0,13.0,10.0,5.0,11.0,3.0,3.0,3.0,279.0
20190723,22.0,18.0,1.0,13.0,7.0,7.0,18.0,5.0,19.0,11.0,12.0,14.0,9.0,7.0,15.0,19.0,7.0,14.0,11.0,9.0,5.0,6.0,4.0,2.0,6.0,261.0
20190724,23.0,21.0,5.0,12.0,8.0,11.0,10.0,5.0,31.0,17.0,8.0,7.0,12.0,7.0,14.0,17.0,18.0,21.0,9.0,5.0,5.0,3.0,3.0,4.0,8.0,284.0
20190725,18.0,8.0,2.0,13.0,8.0,5.0,14.0,8.0,26.0,14.0,7.0,16.0,10.0,5.0,14.0,16.0,11.0,25.0,9.0,9.0,5.0,6.0,3.0,3.0,8.0,263.0
20190726,9.0,17.0,7.0,9.0,9.0,6.0,7.0,7.0,24.0,14.0,12.0,13.0,4.0,4.0,23.0,15.0,11.0,26.0,9.0,11.0,6.0,4.0,3.0,3.0,7.0,260.0
20190727,25.0,30.0,12.0,27.0,11.0,12.0,23.0,6.0,46.0,7.0,18.0,21.0,21.0,16.0,27.0,41.0,26.0,54.0,21.0,20.0,17.0,12.0,3.0,10.0,9.0,515.0
20190728,4.0,5.0,0.0,5.0,1.0,2.0,7.0,4.0,5.0,0.0,4.0,2.0,2.0,4.0,3.0,5.0,11.0,12.0,8.0,2.0,4.0,4.0,0.0,1.0,2.0,97.0
20190729,22.0,19.0,7.0,20.0,6.0,6.0,13.0,3.0,33.0,8.0,6.0,6.0,7.0,8.0,11.0,10.0,17.0,19.0,11.0,8.0,3.0,5.0,5.0,3.0,11.0,267.0
20190730,29.0,15.0,5.0,15.0,9.0,4.0,14.0,7.0,33.0,12.0,11.0,12.0,13.0,13.0,18.0,13.0,16.0,25.0,13.0,9.0,6.0,3.0,2.0,1.0,8.0,306.0
20190731,18.0,10.0,1.0,10.0,13.0,5.0,12.0,1.0,26.0,5.0,15.0,9.0,8.0,11.0,15.0,16.0,17.0,23.0,9.0,11.0,10.0,9.0,2.0,3.0,11.0,270.0
20190801,7.0,13.0,0.0,9.0,6.0,7.0,11.0,3.0,3.0,0.0,6.0,9.0,14.0,7.0,8.0,13.0,10.0,9.0,4.0,8.0,5.0,3.0,2.0,2.0,6.0,165.0
20190802,16.0,7.0,3.0,1.0,3.0,6.0,5.0,5.0,8.0,2.0,11.0,9.0,9.0,7.0,7.0,14.0,11.0,3.0,1.0,16.0,7.0,3.0,3.0,1.0,3.0,161.0
