,0
39175,"37.571964061987785, 126.98285560685913"
39176,"37.55788155213292, 126.90834378916804"
39177,"37.556547136235885, 126.98346141581848"
39178,"37.55417660673741, 126.97635554582958"
39179,"37.486071469174306, 127.1222014900155"
39180,"37.59357920025529, 127.0178127473266"
39181,"37.66301540168351, 127.04231098186072"
39182,"37.6087117689054, 127.09532351774465"
39183,"37.485866393282265, 127.08612642877718"
39184,"37.48888468632217, 127.121292451652"
39185,"37.54265054041689, 126.93950679806134"
39186,"37.51982349027403, 127.02789578065851"
39187,"37.51340351710978, 127.05659956614092"
39188,"37.56560439237746, 127.13460244736423"
39189,"37.449750532722504, 126.90572096344725"
39190,"37.65758562473549, 127.01545382767416"
39191,"37.65603210444748, 127.06164865447865"
39192,"37.61297412754732, 127.00757680505406"
39193,"37.63494926509387, 127.02574500529354"
39194,"37.5728659852243, 126.80762478799807"
39195,"37.63423651284092, 126.92703765382315"
39196,"37.52455713055168, 126.96792615556575"
39197,"37.560364866165344, 126.9400888092293"
39198,"37.58798978910562, 126.96916797806205"
39199,"37.54652875743697, 127.15246264578263"
39200,"37.5509765442693, 127.14408181253832"
39201,"37.61847687174864, 127.04677311063628"
39202,"37.57057585085797, 127.0428337004601"
39203,"37.48245826419371, 126.9417911923169"
39204,"37.5781734530789, 126.90204740954555"
39205,"37.54378550376022, 126.95085829708475"
39206,"37.541649534240854, 127.13050065542784"
39207,"37.517006751457615, 126.945400558405"
39208,"37.55943980906452, 126.926647039013"
39209,"37.500992371047694, 127.14238904155997"
39210,"37.50655030173164, 126.8922250949356"
39211,"37.60916833082506, 127.05889639599636"
39212,"37.55015912526547, 127.09120752107565"
39213,"37.51365105156066, 126.94000157246737"
39214,"37.61336500258856, 127.05052583894101"
39215,"37.55758998796051, 127.04181769149093"
39216,"37.46252693174257, 127.0361684085264"
39217,"37.47293896644651, 127.10032626448054"
39218,"37.539902356864566, 127.05056185400653"
39219,"37.52759423774746, 127.12809239538853"
39220,"37.51743875837636, 126.90928580384089"
39221,"37.486159702545024, 127.1246420960558"
39222,"37.569713309284566, 127.00990157825284"
39223,"37.62120066920717, 127.04579394149162"
39224,"37.58395603633635, 126.91099585288178"
39225,"37.57065149459508, 126.8045798354697"
39226,"37.575438117087664, 126.90091209961895"
39227,"37.48506868362204, 126.87117187957881"
39228,"37.50175656569238, 127.1375599256334"
39229,"37.481831021798406, 127.09404321205757"
39230,"37.50014791895503, 126.90869050122855"
39231,"37.60522528333515, 126.92218655631778"
39232,"37.492143012849574, 126.94376213336194"
39233,"37.53663815346287, 126.8831420714977"
39234,"37.55501978145286, 127.01061860660882"
39235,"37.65143175905632, 127.0416603484409"
39236,"37.63678417517206, 127.01289633393395"
39237,"37.53417863836641, 126.99041744073949"
39238,"37.59152383717401, 127.0866699314827"
39239,"37.5583083757067, 127.03253997498904"
39240,"37.56628401051506, 127.04519276188226"
39241,"37.45080716067935, 126.9058072776861"
39242,"37.55969165253425, 127.07337921986834"
39243,"37.483192667707776, 126.92121481210044"
39244,"37.56022745057147, 127.03442112489533"
39245,"37.47657557404066, 126.97928093056493"
39246,"37.594688187060896, 127.09529624174193"
39247,"37.472408590956334, 126.88227427933487"
39248,"37.51340875756045, 126.93644802241734"
39249,"37.54999872334081, 126.94366136122252"
39250,"37.53576946981675, 126.87071435576586"
39251,"37.557798817381226, 127.00823816123602"
39252,"37.477785621336814, 126.9593338606717"
39253,"37.498606472605836, 126.87200921176"
39254,"37.60221287293754, 126.93520328531487"
39255,"37.47854761937824, 126.93084922241997"
39256,"37.574721007161024, 127.05341414149949"
39257,"37.49726675451136, 126.91743938607267"
39258,"37.56058474026611, 127.02384315843464"
39259,"37.66727195181236, 127.03325839878677"
39260,"37.615846196941405, 126.93290234540441"
39261,"37.54692048810516, 126.95296167081597"
39262,"37.58638356589639, 127.02378539850932"
39263,"37.504616058361144, 127.01028617127058"
39264,"37.50879603117702, 127.07914621479631"
39265,"37.509245559972314, 126.8440510761864"
39266,"37.62010248907942, 127.05457449504475"
39267,"37.53113081728261, 127.13776768498067"
39268,"37.51098230958727, 126.92691731118826"
39269,"37.55692851334864, 127.07966972524957"
39270,"37.56440029506327, 127.13250861400061"
39271,"37.57006449445014, 126.97718767540212"
39272,"37.56151781170454, 126.89942685550857"
39273,"37.48916456402328, 126.87632741772869"
39274,"37.56380938332315, 127.0563932597415"
39275,"37.581551280411944, 126.89136279887738"
39276,"37.530094118479624, 126.92698344233796"
39277,"37.54464109609407, 126.97895989163595"
39278,"37.51295748749968, 126.94947572638964"
39279,"37.493990109213186, 126.98254205593763"
39280,"37.544655513448554, 126.9544952985801"
39281,"37.6195607127276, 127.07332450927446"
39282,"37.56869143068134, 127.08595357753052"
39283,"37.557185474180336, 127.1381059371971"
39284,"37.629362440478126, 127.01317127915057"
39285,"37.61769183132021, 127.07532479679232"
39286,"37.54006075749461, 127.0706992933051"
39287,"37.44992911410241, 126.91479065979622"
39288,"37.561373607646026, 126.85543986373655"
39289,"37.543436656443866, 127.02761085267758"
39290,"37.56963387975966, 127.02357572695135"
39291,"37.65072052612457, 127.05187800993056"
39292,"37.56994761293167, 127.01561670590584"
39293,"37.65649452133553, 127.04034211663294"
39294,"37.47677459479189, 126.98186749551634"
39295,"37.48386395168711, 126.91010216946812"
39296,"37.62008115342871, 127.04645284169479"
39297,"37.49417046476838, 127.04709914916292"
39298,"37.6262350413199, 127.03685714720521"
39299,"37.59759659219981, 126.9386841999124"
39300,"37.56921756016887, 126.97062212851176"
39301,"37.52423315521268, 126.91006743903148"
39302,"37.651346694383335, 127.06152421073335"
39303,"37.56641224978692, 126.81893975322673"
39304,"37.57107936186001, 127.02681842690163"
39305,"37.51728772728656, 127.14385309087125"
39306,"37.57844239256087, 126.88204019297434"
39307,"37.52430574018751, 126.87806964163252"
39308,"37.67549026454897, 127.04789458255861"
39309,"37.51517214154494, 127.01391307486226"
39310,"37.56006432149066, 127.01381036149544"
39311,"37.56480273602853, 126.90772860827686"
39312,"37.52976130615294, 126.87393403318374"
39313,"37.579968763630305, 126.88822388500024"
39314,"37.51407481346036, 126.85768433291761"
39315,"37.51027497160243, 127.09284503618971"
39316,"37.459540271631866, 126.98778541372594"
39317,"37.57829037391333, 127.03524820951688"
39318,"37.55839701118501, 126.86024011078936"
39319,"37.51375691135947, 127.02022378162252"
39320,"37.56606036737033, 127.05541073822214"
39321,"37.65827840202111, 127.03516035898278"
39322,"37.43392635262128, 126.90294746100916"
39323,"37.50712963984123, 127.13992974720401"
39324,"37.57224778742419, 127.0713645665588"
39325,"37.66391876161384, 127.03503695349325"
39326,"37.49752436406071, 127.1136960476052"
39327,"37.654174784767854, 127.06079586874574"
39328,"37.49338229500686, 126.85833939044736"
39329,"37.50521995990612, 126.97534663617947"
39330,"37.5691201812993, 127.000136387616"
39331,"37.50204723962398, 126.99560946429679"
39332,"37.4588736848626, 126.89676691426874"
39333,"37.50960741604651, 127.13388166217078"
39334,"37.52572566837733, 126.89218584617763"
39335,"37.50220994836754, 126.88303706225526"
39336,"37.525490070982144, 126.90535192644579"
39337,"37.61553494409628, 127.0961993941473"
39338,"37.53471166830731, 126.9603275695886"
39339,"37.65620357999605, 127.06268486853102"
39340,"37.47566267572988, 126.96725379318974"
39341,"37.50759490828886, 127.13278575917985"
39342,"37.47342439193525, 127.11062656626048"
39343,"37.521469111601775, 126.88733157224749"
39344,"37.54408943097279, 127.0496601927762"
39345,"37.60848897506889, 126.95688787217377"
39346,"37.52572485029374, 126.90529665643959"
39347,"37.51390644112459, 126.95584124180476"
39348,"37.53263564287238, 126.8368093038542"
39349,"37.582508468409934, 126.91348159980764"
39350,"37.49970049211582, 127.13196372161137"
39351,"37.60036821021308, 126.92252002944836"
39352,"37.646760011294404, 127.03348114701515"
39353,"37.567091272290824, 126.85101120705438"
39354,"37.4955399857053, 126.82564964056472"
39355,"37.60181805855256, 127.02339909906387"
39356,"37.526942600506935, 127.0281195918487"
39357,"37.56345937006667, 126.9747775334924"
39358,"37.556120100008464, 126.91024650799353"
39359,"37.47356767287708, 126.95325563106216"
39360,"37.50470222536317, 127.01059627856009"
39361,"37.50279685340541, 126.90050366010908"
39362,"37.63614257429482, 126.91898218462417"
39363,"37.58024310884673, 127.04521502223034"
39364,"37.59157417224073, 126.941220910287"
39365,"37.56770985579417, 126.81199039262722"
39366,"37.480559308224706, 126.8911754370737"
39367,"37.46356171775703, 127.04564730298596"
39368,"37.51659977720769, 126.92036985277856"
39369,"37.56205644324933, 127.03426023151772"
39370,"37.54795903086668, 127.00688356191786"
39371,"37.54784626438514, 126.91857753186626"
39372,"37.55500351814513, 126.93712497149836"
39373,"37.52046733368785, 126.83481707330841"
39374,"37.54568957797852, 126.93193586461574"
39375,"37.60378510228984, 127.01470073180042"
39376,"37.4802104381699, 126.95590608993577"
39377,"37.56380239518779, 127.00719758876303"
39378,"37.50487697500446, 127.12017018891675"
39379,"37.67885532408408, 127.05151691955375"
39380,"37.516793564874526, 127.0512813373562"
39381,"37.55499733054111, 126.9765325374585"
39382,"37.64436592970767, 126.91523595405438"
39383,"37.49601662932908, 127.02863330101553"
39384,"37.482245738576104, 126.92980205936497"
39385,"37.50176465432046, 126.89165719722463"
39386,"37.49137769329108, 126.86338170951468"
39387,"37.6194314546542, 127.0633518203677"
39388,"37.52133668160539, 126.86887128001197"
39389,"37.6214354471381, 127.08747526096164"
39390,"37.65259530293885, 127.01745755425569"
39391,"37.618946067635385, 126.92109573755192"
39392,"37.52902109718624, 127.12465284253001"
39393,"37.507023459823984, 126.87466510000986"
39394,"37.629186482293676, 127.04005190533088"
39395,"37.46649885762717, 126.88946895844227"
39396,"37.49335880149386, 126.83706042941213"
39397,"37.507000598612514, 126.88583739722326"
39398,"37.66271026886239, 127.03596309756499"
39399,"37.555437180096824, 127.00411576083792"
39400,"37.64802834043995, 127.08077061867918"
39401,"37.524509913898086, 126.91816864409421"
39402,"37.542753929774165, 126.93970592738934"
39403,"37.556692984219886, 126.97311873859607"
39404,"37.548114725841245, 126.83634075676281"
39405,"37.55370997877523, 127.03367438131137"
39406,"37.58385703811438, 126.8916797402644"
39407,"37.659870905757955, 127.07528128150378"
39408,"37.53045711386893, 126.99652898438104"
39409,"37.54406054914903, 126.84611017306709"
39410,"37.47958031509862, 126.94237634240696"
39411,"37.58386985735148, 126.97285774341083"
39412,"37.46952696166319, 127.1264480090062"
39413,"37.58893082807584, 126.964758086038"
39414,"37.56035833137473, 126.84602282499245"
39415,"37.520394693067416, 127.06240566673881"
39416,"37.50133405291864, 126.93334915947764"
39417,"37.52593638466903, 126.96561500285418"
39418,"37.528215814010665, 126.83926689810393"
39419,"37.525463931801404, 127.1177664540898"
39420,"37.46958373625767, 127.12639633796694"
39421,"37.55467184667254, 127.136548751888"
39422,"37.55003565374732, 126.94361514710175"
39423,"37.57555842485868, 126.96589138936125"
39424,"37.56188524496342, 126.90469469782914"
39425,"37.475684302886, 127.10649089911927"
39426,"37.464740485234884, 127.02539755447648"
39427,"37.581755896041074, 126.88503656329289"
39428,"37.49074353421382, 127.06144489939321"
39429,"37.52236729874774, 126.86894527243489"
39430,"37.49186548227419, 127.06441806386034"
39431,"37.55523565175411, 126.92178558875149"
39432,"37.533473750227124, 127.00768807637385"
39433,"37.54625895260951, 127.1431100338143"
39434,"37.518664668068595, 126.89921544998106"
39435,"37.51274963671338, 127.00620437419927"
39436,"37.57153808294571, 127.03511468553768"
39437,"37.51440541574132, 127.11495373686375"
39438,"37.54617354256796, 126.89033593618525"
39439,"37.457121801835356, 126.88819797456212"
39440,"37.48628130536171, 127.06731382189089"
39441,"37.51769306081767, 127.0435704599878"
39442,"37.5106671149615, 126.83663394364783"
39443,"37.5316586092039, 127.08103741354586"
39444,"37.594334047540464, 127.07239842789012"
39445,"37.60638959052959, 127.02749275028091"
39446,"37.49187981795021, 126.84080966144909"
39447,"37.53426720621016, 126.95858384558207"
39448,"37.52963477817221, 126.83231942276144"
39449,"37.537454039339295, 127.08792251890225"
39450,"37.49239704333726, 126.9563956502016"
39451,"37.55659791151848, 126.97336726247822"
39452,"37.55474708390734, 126.95746277742238"
39453,"37.54222923344563, 127.06368589689708"
39454,"37.57395360192335, 127.03528880494002"
39455,"37.58819547263803, 126.91694466949197"
39456,"37.54814767869511, 126.97021841377094"
39457,"37.547982372600444, 126.92291378467667"
39458,"37.49186440730587, 127.00820939985354"
39459,"37.575713668525836, 126.97726155708469"
39460,"37.57349736578659, 126.81794461333645"
39461,"37.505533162723346, 127.07500395988376"
39462,"37.4990168059857, 126.9441081409074"
39463,"37.45587729322791, 126.89485812067821"
39464,"37.537338384860874, 127.14591959676534"
39465,"37.49795369974676, 127.12544457200694"
39466,"37.489887604456385, 126.92231621384867"
39467,"37.635383864676946, 127.10601213994443"
39468,"37.570455968966584, 126.97925436601092"
39469,"37.503370872132884, 127.04579230886279"
39470,"37.575730446833454, 126.97729988174088"
39471,"37.51104861649703, 126.91199051777423"
39472,"37.52137914196237, 126.85426662890377"
39473,"37.525136751146924, 126.87148790004996"
39474,"37.54933313136606, 127.15269420285583"
39475,"37.49475654628882, 127.13021240057252"
39476,"37.62586475708839, 126.92009996265419"
39477,"37.59174168344153, 126.91748855608512"
39478,"37.51264699462315, 126.9251973335691"
39479,"37.48510136747577, 126.8713105054389"
39480,"37.49827356631069, 126.94371341303672"
39481,"37.537635835954255, 126.96016764476262"
39482,"37.53200013440811, 127.12536265828142"
39483,"37.52151439602041, 126.88753524484532"
39484,"37.55495728847377, 126.97702262173104"
39485,"37.622614350654864, 127.01982175456855"
39486,"37.65402546320945, 127.01294372499571"
39487,"37.531399628427366, 127.08245184321451"
39488,"37.47444302539239, 126.9352074502313"
39489,"37.47167952756749, 127.10709924157212"
39490,"37.520851245188474, 127.03204419372524"
39491,"37.57281235060542, 126.98794689246722"
39492,"37.57633123917476, 126.89953227390792"
39493,"37.4976927350973, 127.11315858250161"
39494,"37.53447056222073, 127.1363196834794"
