,0
14958,"37.51725446376797, 127.11240901145348"
14959,"37.640189393886274, 127.07339797229048"
14960,"37.557330005599425, 126.93696951894798"
14961,"37.57551845877779, 126.89475915292621"
14962,"37.66161677708808, 127.0742666193958"
14963,"37.617312885982805, 127.02747437770576"
14964,"37.57693521434973, 126.89244144598364"
14965,"37.5606554905721, 127.17060915326026"
14966,"37.603965247375, 126.99775674174641"
14967,"37.66445981307382, 127.04255693884815"
14968,"37.5625245769382, 126.82098035073575"
14969,"37.496009510711325, 127.05290214803982"
14970,"37.63361128325976, 127.10313711073582"
14971,"37.52903385108516, 127.02638095288141"
14972,"37.565589146929504, 127.04184632307916"
14973,"37.5751808922013, 126.91809025546785"
14974,"37.48698327509656, 126.99182450928976"
14975,"37.51505120970221, 126.88188577785479"
14976,"37.52172884665554, 126.96416508573195"
14977,"37.55120225089402, 126.81660424153614"
14978,"37.60737415905803, 127.0659584785341"
14979,"37.50351252312206, 126.96092791505076"
14980,"37.560468897290384, 127.15560597883797"
14981,"37.5611026201649, 127.0352651473079"
14982,"37.52640553460404, 126.90129020552686"
14983,"37.57624931940993, 127.04735556102466"
14984,"37.588534958048136, 127.00595304460984"
14985,"37.44703694440848, 127.05604110215619"
14986,"37.542404739850845, 126.91927295552928"
14987,"37.49211506119023, 127.00741873803175"
14988,"37.4935887500322, 127.01376743119978"
14989,"37.60165493693063, 127.07786073363025"
14990,"37.57874115383586, 127.09138651785332"
14991,"37.49723330551971, 126.85542418075369"
14992,"37.48811814932092, 126.95227317063083"
14993,"37.586488241116975, 127.0326431110123"
14994,"37.619389922955584, 127.10684775293063"
14995,"37.57808039089123, 127.08582977126848"
14996,"37.46134248991293, 126.89585083643689"
14997,"37.57950733860103, 126.90025535529692"
14998,"37.57324407285367, 126.81818595557162"
14999,"37.57449525494644, 127.06144840059525"
15000,"37.49709800317784, 127.0242234321987"
15001,"37.49121506245515, 126.92704516678016"
15002,"37.595097375223396, 126.99003367684155"
15003,"37.5530725428244, 127.15626333046117"
15004,"37.63651503894934, 127.03200000844804"
15005,"37.64506280298215, 127.06184700884997"
15006,"37.57688821979075, 126.90859831277908"
15007,"37.50323262662393, 126.93624845879971"
15008,"37.56484672504371, 126.98774886329313"
15009,"37.45762105677894, 127.01502685631563"
15010,"37.61377329698957, 127.06240087661757"
15011,"37.59133968581584, 127.04265245519639"
15012,"37.49053430443476, 127.08813209931236"
15013,"37.60258916348436, 127.04152627137965"
15014,"37.58873749361149, 126.97242262439505"
15015,"37.54768853095088, 126.87119304028771"
15016,"37.61181387940118, 127.10516888078628"
15017,"37.55044520695937, 126.8729847634023"
15018,"37.478112628066754, 126.8879281156835"
15019,"37.53514073595596, 127.13919797060194"
15020,"37.52123597181823, 126.85275950940925"
15021,"37.47075799940397, 126.91997205766799"
15022,"37.55375460582198, 127.17196188394263"
15023,"37.60572136804894, 126.91445942924373"
15024,"37.583902079339914, 126.94131930406832"
15025,"37.48668974050422, 127.12897101059148"
15026,"37.534356245870924, 126.99029775008223"
15027,"37.51205269295495, 127.10794863047208"
15028,"37.68015349606261, 127.0560835471682"
15029,"37.55790613242081, 127.02445825257732"
15030,"37.53183864088987, 126.83089457858767"
15031,"37.598011475115925, 127.00666028606732"
15032,"37.558738369281905, 127.07543709028901"
15033,"37.53041948953384, 127.00673214662679"
15034,"37.59393967368823, 127.07588340715175"
15035,"37.48433693748524, 126.9026630072417"
15036,"37.59440910795025, 127.03588385800398"
15037,"37.50824025940582, 126.88378342165856"
15038,"37.59222887794729, 126.94399292521929"
15039,"37.51375944715751, 127.02021370847028"
15040,"37.53853022892536, 126.90028575218439"
15041,"37.50837637950577, 127.01169669900986"
15042,"37.62125751431852, 126.92865369294069"
15043,"37.63392901638123, 127.01541438048388"
15044,"37.58162537570266, 126.92696360930013"
15045,"37.667554411277244, 127.06671314427288"
15046,"37.5366328871682, 127.06361078593069"
15047,"37.50418867744526, 126.92194071782359"
15048,"37.536922123941295, 127.06130642773205"
15049,"37.479308482480455, 127.11714807640315"
15050,"37.49458921201864, 126.91079597712987"
15051,"37.59823715642442, 127.09241858861844"
15052,"37.5262798992212, 126.87181724959802"
15053,"37.558120880972744, 127.03891003648305"
15054,"37.57532524641303, 126.91385354205147"
15055,"37.503396249415445, 127.1258196432114"
15056,"37.4844881982563, 127.12622287957021"
15057,"37.49345562239679, 127.08702810383129"
15058,"37.53108781187413, 126.87486077490482"
15059,"37.45365400927323, 126.90608160811833"
15060,"37.569459533652484, 127.00250243768576"
15061,"37.52767087911929, 126.86401283000751"
15062,"37.567283037847474, 126.91918250615527"
15063,"37.56212699479435, 127.08230438810477"
15064,"37.52948387779708, 126.92318212781554"
15065,"37.56338444606945, 126.97476479268822"
15066,"37.5667677715446, 126.8505580439593"
15067,"37.50878117759048, 126.92516358203613"
15068,"37.52176366218097, 126.91716991439927"
15069,"37.49568400963681, 126.9545222687899"
15070,"37.54693637723601, 127.1487957991852"
15071,"37.52316904203393, 126.8855990944442"
15072,"37.44925034978777, 126.92199095883821"
15073,"37.49486853217393, 127.13059898331947"
15074,"37.580118522758376, 126.93361135830811"
15075,"37.48985252122339, 126.92075769427271"
15076,"37.48711384069275, 126.94568047785818"
15077,"37.577273956454576, 126.8809015877949"
15078,"37.54068931344637, 126.95826381847343"
15079,"37.52687571777987, 126.93271251665097"
15080,"37.4632837793946, 127.09034105267068"
15081,"37.50992160999878, 126.85836623081123"
15082,"37.495388073871524, 127.00582141494071"
15083,"37.47067486975965, 127.12774531261101"
15084,"37.551202500372526, 127.0004117855245"
15085,"37.48266353752331, 127.12445619178446"
15086,"37.55555595284854, 127.02497281747436"
15087,"37.48786637474312, 127.11883321114514"
15088,"37.578678239981166, 127.0701877362398"
15089,"37.56918512459276, 127.08622205255313"
15090,"37.505894368064965, 126.9071190945245"
15091,"37.47355010254841, 126.99760369605103"
15092,"37.48817253046594, 126.99574779403142"
15093,"37.54109821168438, 127.12440581200542"
15094,"37.587595411377535, 127.00410473010054"
15095,"37.67082684695859, 127.05746470422993"
15096,"37.50029622169622, 126.9059408809336"
15097,"37.52111746252125, 126.86963644028938"
15098,"37.55634397387202, 126.97327404166194"
15099,"37.5850819390943, 126.88470781394327"
15100,"37.557146485681656, 126.93693504769777"
15101,"37.65449452622585, 127.07404399490706"
15102,"37.60045849084073, 127.10354889770888"
15103,"37.63425433934181, 127.01932162960466"
15104,"37.57082387856431, 127.05716553720873"
15105,"37.490223911323625, 127.12838649691206"
15106,"37.626165139015924, 127.09521573439412"
15107,"37.48320944815855, 126.92132173350451"
15108,"37.63874658830994, 127.0757160088517"
15109,"37.602496544844854, 127.01887032330774"
15110,"37.568283430659925, 126.91495345425896"
15111,"37.559077299278655, 127.07380852002224"
15112,"37.52291396652139, 126.84591234033698"
15113,"37.53884693543749, 126.8846578668687"
15114,"37.575955393915095, 126.97957704535479"
15115,"37.51704632194865, 126.92812124071014"
15116,"37.58276561707973, 127.03143763620088"
15117,"37.518589368089295, 126.90137489160803"
15118,"37.633342880182916, 127.08320236399108"
15119,"37.4849511155952, 127.01603308600154"
15120,"37.66224841588414, 127.03110291939454"
15121,"37.51348001916717, 127.05320462474624"
15122,"37.59876917502161, 126.97323945560619"
15123,"37.541549603738474, 127.02950695567584"
15124,"37.49922003774686, 126.86868378342113"
15125,"37.541981391066756, 126.94079966472256"
15126,"37.52021740583389, 126.90312976774"
15127,"37.44979889766556, 126.91782390974176"
15128,"37.54497797705063, 126.93143545998181"
15129,"37.564332972932455, 126.8530822305454"
15130,"37.58813874240823, 127.09623525919501"
15131,"37.4844536640497, 126.93241933875416"
15132,"37.546129657287366, 127.15621685394224"
15133,"37.520560512063774, 127.05680633764476"
15134,"37.49378993424318, 126.85849123917437"
15135,"37.571220849941334, 127.0062621659949"
15136,"37.48576237063666, 127.08621402693322"
15137,"37.60985447288513, 126.9283078185066"
15138,"37.49899677656411, 126.87264229987352"
15139,"37.49437623595981, 126.88696347057548"
15140,"37.55158968812047, 126.84958844043473"
15141,"37.52410486859358, 127.047117153056"
15142,"37.482852500326295, 126.90151922995473"
15143,"37.64625282244459, 127.03741896284596"
15144,"37.56587278983373, 127.17707445989862"
15145,"37.51043396536527, 126.86699853338538"
15146,"37.493316258238146, 126.83417927989183"
15147,"37.572219279843864, 127.07192681003106"
15148,"37.52270544087429, 126.88770883292584"
15149,"37.55535751466573, 126.81226029734795"
15150,"37.45353531891118, 127.07787830558715"
15151,"37.47412924665304, 126.93563449473244"
15152,"37.653576630094534, 127.05778181187614"
15153,"37.51963606515314, 126.83580627571669"
15154,"37.578736429617194, 126.81233371843999"
15155,"37.574185629436485, 126.88615410945492"
15156,"37.548104631757695, 127.01573541338594"
15157,"37.62910327495657, 127.0684930394231"
15158,"37.52243771409593, 126.84424599124205"
15159,"37.59719923506193, 126.96985594355017"
15160,"37.54278244900642, 126.94882651410634"
15161,"37.570286242938096, 126.97247970197905"
15162,"37.6448967865441, 127.0695812250587"
15163,"37.51457139173897, 126.95115800112575"
15164,"37.571817145454375, 127.08603794450194"
15165,"37.4927808374574, 126.99066622582434"
15166,"37.58145948383806, 127.01258178616845"
15167,"37.55336146826875, 126.97537560115481"
15168,"37.5233217488899, 126.86908050546538"
15169,"37.59070766497047, 126.90516821441244"
15170,"37.568456649896476, 127.1768685589585"
15171,"37.507170626872124, 126.83829092419329"
15172,"37.50439111781295, 126.94666466628328"
15173,"37.56357058920502, 126.92585762583975"
15174,"37.53165585386377, 126.83095094998968"
15175,"37.64099827056959, 127.02876227849805"
15176,"37.518978507664556, 127.13918079334519"
15177,"37.48412311909508, 126.9298003466662"
15178,"37.55011543418679, 127.0542327862322"
15179,"37.54773850557884, 126.92974856768615"
15180,"37.64834885250865, 127.03441404641873"
15181,"37.48273007747809, 127.10573316850203"
15182,"37.513449424960896, 126.9385985250889"
15183,"37.48672437268539, 126.83866794724557"
15184,"37.55488987920059, 126.83730123412242"
15185,"37.49320978503569, 127.07603715267402"
15186,"37.51773687177132, 126.88426512109274"
15187,"37.600123436132584, 127.07014678822502"
15188,"37.55803920091262, 126.9289770181"
15189,"37.54231466495266, 127.03143154731752"
15190,"37.5892855015271, 127.09661752879744"
15191,"37.54547940381515, 127.08010780025323"
15192,"37.614291721629485, 127.09618690466007"
15193,"37.54699220968362, 127.1489663557534"
15194,"37.54631809939192, 127.15575294706584"
15195,"37.48488415728586, 127.01617161372562"
15196,"37.512730229185934, 126.95460828339257"
15197,"37.53736011150425, 126.88700109090948"
15198,"37.46515537891132, 127.09559406449655"
15199,"37.60545507024959, 127.09550733524021"
15200,"37.499387784832884, 127.0122452953222"
15201,"37.560394737122344, 126.93533377592561"
15202,"37.68070835287753, 127.04544277251735"
15203,"37.60337631572991, 127.04316580772156"
15204,"37.449631776944706, 127.0532932086254"
15205,"37.53467227085709, 126.9954985390749"
15206,"37.64559189095512, 127.01882530544138"
15207,"37.53236746184813, 126.83929081425751"
15208,"37.49717718776385, 126.85544217778579"
15209,"37.45548461623657, 127.0658832972485"
15210,"37.496039622442524, 127.09919873203584"
15211,"37.56371095763293, 126.97696143676836"
15212,"37.610599016676446, 127.0335754405179"
15213,"37.659536193673695, 127.04137913621577"
15214,"37.62295301078161, 127.03164015010174"
15215,"37.52516991234663, 126.90750133598442"
15216,"37.61743740630477, 127.07528919758155"
15217,"37.545542376591975, 127.06619178613346"
15218,"37.49750980715778, 126.89291743614163"
15219,"37.475817432655674, 126.89314596251248"
15220,"37.68806434532579, 127.04859824066885"
15221,"37.53707199643663, 126.88510379688255"
15222,"37.530404028054306, 126.92707996893873"
15223,"37.534254578412856, 126.98819009536179"
15224,"37.57523630356697, 126.90082862469251"
15225,"37.640567617329886, 127.02254385284486"
15226,"37.634236485093794, 126.92699279763674"
15227,"37.579468538392334, 126.89973517763562"
15228,"37.562839883578725, 126.84236620619275"
15229,"37.46647318742296, 126.89974545889652"
15230,"37.55471663608538, 126.92200048085881"
15231,"37.5212724354417, 126.86862122189751"
15232,"37.49679881068364, 126.927741532558"
15233,"37.48202522477708, 126.88671101601922"
15234,"37.50598678818019, 126.91099888522024"
15235,"37.542773392360495, 127.08434629023566"
15236,"37.58924681491359, 127.00808139986287"
15237,"37.497873238969646, 127.11433546796768"
15238,"37.59760001963274, 127.00269712239013"
15239,"37.60650230825849, 127.0150017904338"
15240,"37.59127329225849, 127.04236397005019"
15241,"37.655473589905704, 127.06694071375418"
15242,"37.5740145099078, 127.02679042729562"
15243,"37.55603796133223, 127.02648082691344"
15244,"37.49906689774595, 126.87145203825216"
15245,"37.562632067445584, 127.03308494443337"
15246,"37.46280762313421, 126.90417854465498"
15247,"37.57485420963827, 126.97008623993788"
15248,"37.592281509504865, 126.96749682487878"
15249,"37.50982566811253, 127.09768015831567"
15250,"37.51484449810969, 127.06432285929509"
15251,"37.5735207162915, 127.04015738258266"
15252,"37.547259320215154, 126.98434501399545"
15253,"37.6448610455205, 127.04682626421021"
15254,"37.53458262526037, 126.99356650213406"
15255,"37.49691093723509, 126.98801736852286"
15256,"37.53317837614169, 126.91067181672294"
15257,"37.544380114563715, 127.13267027930387"
15258,"37.63473855084671, 127.02537719774244"
15259,"37.59982401245015, 126.92663633355349"
15260,"37.47535857529942, 127.05292217543814"
15261,"37.53962132803231, 127.1406700449865"
15262,"37.547087503483866, 127.13485172888892"
15263,"37.51045249228181, 127.044077685863"
15264,"37.599865793298726, 127.04008045029174"
15265,"37.611423508577374, 127.02234104559105"
15266,"37.50455715480819, 126.85427771402101"
15267,"37.47657386695986, 126.98190750091159"
15268,"37.55325626182254, 127.00942406951214"
15269,"37.4615284734134, 126.92451452681003"
15270,"37.55533153694556, 127.00373371948034"
15271,"37.58158446369273, 127.0498371887031"
15272,"37.54821018166288, 127.0677317215128"
15273,"37.54915141624925, 126.95468725509458"
15274,"37.589202332148865, 127.09164512559514"
15275,"37.488405221433524, 127.01483155573698"
15276,"37.53990251765544, 126.9571740248311"
15277,"37.58065336993509, 126.91203928627067"
15278,"37.49255135719318, 126.82346676088386"
